 0	 581.000	0.00000000	1.14	1.0000
 1	  -1.000	0.00000000	0.21	1.0000
 2	 581.000	0.00000000	0.01	1.0000
 3	  -1.000	0.00000000	0.02	1.0000
 4	 580.000	0.00000000	0.02	1.0000
 5	 581.000	0.00000000	0.02	1.0000
 6	   0.000	0.00000000	0.03	1.0000
 7	  76.000	0.00000000	0.05	1.0000
 8	   0.000	0.00000000	0.05	1.0000
 9	  59.000	0.00000000	0.06	1.0000
10	 581.000	0.00000000	3.74	1.0000
11	 192.000	0.00000000	0.05	1.0000
12	   0.000	0.00000000	0.04	1.0000
13	   0.000	0.00000000	0.06	1.0000
14	   0.000	0.00000000	0.14	1.0000
15	 575.000	0.00000000	1.35	1.0000
16	 581.000	0.00000000	0.03	1.0000
17	 581.000	0.00000000	0.02	1.0000
18	  -3.000	0.00000000	0.03	1.0000
19	 578.000	0.00000000	1.09	1.0000
20	 581.000	0.00000000	0.04	1.0000
21	 576.000	0.00000000	1.19	1.0000
22	 575.000	0.00000000	1.30	1.0000
23	 580.000	0.00000000	0.04	1.0000
24	   0.000	0.00000000	0.02	1.0000
25	   0.000	0.00000000	0.02	1.0000
26	   0.000	0.00000000	0.02	1.0000
27	 581.000	0.00000000	0.04	1.0000
28	   0.000	0.00000000	0.04	1.0000
29	  -1.000	0.00000000	0.05	1.0000
30	 581.000	0.00000000	0.05	1.0000
31	 581.000	0.00000000	0.09	1.0000
32	  -6.000	0.00000000	0.16	1.0000
33	 581.000	0.00000000	0.02	1.0000
34	  59.000	0.00000000	0.03	1.0000
35	 581.000	0.00000000	0.04	1.0000
36	 581.000	0.00000000	0.06	1.0000
37	   0.000	0.00000000	0.06	1.0000
38	 581.000	0.00000000	0.06	1.0000
39	   0.000	0.00000000	0.05	1.0000
40	  -5.000	0.00000000	1.31	1.0000
41	  -5.000	0.00000000	3.64	1.0000
42	   0.000	0.00000000	0.07	1.0000
43	 581.000	0.00000000	0.11	1.0000
44	  59.000	0.00000000	0.07	1.0000
45	  -2.000	0.00000000	0.25	1.0000
46	  -3.000	0.00000000	0.25	1.0000
47	 574.000	0.00000000	0.12	1.0000
48	 480.000	0.00000000	1.00	1.0000
49	 580.000	0.00000000	0.07	1.0000
50	 577.000	0.00000000	0.05	1.0000
51	   0.000	0.00000000	0.06	1.0000
52	  -3.000	0.00000000	0.04	1.0000
53	   0.000	0.00000000	0.10	1.0000
54	 143.000	0.00000000	0.13	1.0000
55	   0.000	0.00000000	0.09	1.0000
56	  -1.000	0.00000000	0.06	1.0000
57	  58.000	0.00000000	0.04	1.0000
58	   0.000	0.00000000	0.04	1.0000
59	 581.000	0.00000000	0.06	1.0000
60	   0.000	0.00000000	0.10	1.0000
61	 581.000	0.00000000	0.09	1.0000
62	 581.000	0.00000000	0.08	1.0000
63	   0.000	0.00000000	0.09	1.0000
64	 581.000	0.00000000	0.07	1.0000
65	  -1.000	0.00000000	0.04	1.0000
66	  -1.000	0.00000000	0.06	1.0000
67	   0.000	0.00000000	0.10	1.0000
68	   0.000	0.00000000	0.08	1.0000
69	 581.000	0.00000000	0.08	1.0000
70	   0.000	0.00000000	0.09	1.0000
71	 -21.000	0.00000000	1.37	1.0000
72	 581.000	0.00000000	0.05	1.0000
73	   0.000	0.00000000	0.05	1.0000
74	 576.000	0.00000000	1.22	1.0000
75	  -4.000	0.00000000	0.92	1.0000
76	 581.000	0.00000000	0.12	1.0000
77	   0.000	0.00000000	0.05	1.0000
78	  59.000	0.00000000	0.05	1.0000
79	  -1.000	0.00000000	0.05	1.0000
80	 578.000	0.00000000	1.10	1.0000
81	 581.000	0.00000000	0.08	1.0000
82	 581.000	0.00000000	0.10	1.0000
83	   0.000	0.00000000	0.12	1.0000
84	 580.000	0.00000000	0.09	1.0000
85	 581.000	0.00000000	0.05	1.0000
86	  54.000	0.00000000	4.23	1.0000
87	   0.000	0.00000000	0.15	1.0000
88	   0.000	0.00000000	0.06	1.0000
89	   0.000	0.00000000	0.05	1.0000
90	   0.000	0.00000000	0.08	1.0000
91	 580.000	0.00000000	0.12	1.0000
92	 569.000	0.00000000	4.92	1.0000
93	 581.000	0.00000000	0.13	1.0000
94	  26.000	0.00000000	0.08	1.0000
95	   0.000	0.00000000	0.05	1.0000
96	  59.000	0.00000000	0.22	1.0000
97	 428.000	0.00000000	1.36	1.0000
98	   0.000	0.00000000	0.16	1.0000
99	   0.000	0.00000000	0.11	1.0000
100	 581.000	0.00000000	0.08	1.0000
101	   0.000	0.00000000	0.05	1.0000
102	   0.000	0.00000000	0.09	1.0000
103	   0.000	0.00000000	0.21	1.0000
104	   0.000	0.00000000	0.17	1.0000
105	 581.000	0.00000000	0.11	1.0000
106	 580.000	0.00000000	0.06	1.0000
107	 -22.000	523510.81250000	1.97	1.0000
108	   0.000	56048.64843750	0.19	0.9900
109	   0.000	56076.73046875	0.17	0.9801
110	 580.000	108095.64843750	0.36	0.9703
111	 581.000	58715.69140625	0.21	0.9606
112	   0.000	58717.06250000	0.18	0.9510
113	 581.000	60022.50781250	0.23	0.9415
114	   0.000	58634.71484375	0.22	0.9321
115	  -1.000	117396.42187500	0.30	0.9227
116	 151.000	173842.97656250	0.30	0.9135
117	 581.000	58810.32421875	0.28	0.9044
118	  -2.000	171043.74609375	0.39	0.8953
119	 581.000	61439.90234375	0.18	0.8864
120	   0.000	56033.98437500	0.24	0.8775
121	 581.000	60126.26953125	0.22	0.8687
122	  -1.000	117602.60546875	1.32	0.8601
123	   0.000	61955.62500000	0.32	0.8515
124	   0.000	57341.83203125	0.23	0.8429
125	 581.000	62625.27734375	0.30	0.8345
126	   0.000	57415.59375000	0.22	0.8262
127	  59.000	57984.90625000	0.32	0.8179
128	 580.000	121578.08593750	0.29	0.8097
129	   0.000	61476.36718750	0.26	0.8016
130	 581.000	60446.19531250	0.27	0.7936
131	 581.000	59414.97656250	0.24	0.7857
132	 580.000	118841.35156250	0.29	0.7778
133	 581.000	69274.60937500	0.26	0.7700
134	   0.000	65444.98437500	0.32	0.7623
135	   0.000	61252.41796875	0.24	0.7547
136	   0.000	63294.79296875	0.22	0.7472
137	 581.000	68072.10156250	0.32	0.7397
138	  -1.000	124134.43750000	0.30	0.7323
139	  -2.000	189365.24218750	0.49	0.7250
140	   0.000	65385.06640625	0.20	0.7177
141	 581.000	65951.56250000	0.21	0.7106
142	 581.000	66646.68750000	0.26	0.7034
143	 581.000	64065.31640625	0.29	0.6964
144	   0.000	61355.96093750	0.19	0.6894
145	 580.000	127500.91796875	0.41	0.6826
146	   0.000	61514.72656250	0.24	0.6757
147	 581.000	69308.34375000	0.43	0.6690
148	   0.000	64201.61328125	0.22	0.6623
149	 580.000	136164.67187500	0.38	0.6557
150	  -1.000	141995.53906250	0.36	0.6491
151	 580.000	134167.28906250	0.28	0.6426
152	   0.000	65558.99218750	0.38	0.6362
153	   0.000	68230.17187500	0.25	0.6298
154	 581.000	71459.87500000	0.30	0.6235
155	   0.000	66798.39062500	0.21	0.6173
156	 581.000	65452.66796875	0.30	0.6111
157	 581.000	69570.08593750	0.22	0.6050
158	 581.000	69489.55468750	0.24	0.5990
159	   0.000	66851.20312500	0.29	0.5930
160	 581.000	70650.12500000	0.21	0.5870
161	   0.000	66984.09375000	0.20	0.5812
162	 581.000	76214.46875000	0.41	0.5754
163	 579.000	198265.73437500	0.36	0.5696
164	 581.000	72255.21875000	0.31	0.5639
165	 580.000	138946.25000000	0.39	0.5583
166	 578.000	291948.14453125	4.04	0.5527
167	 580.000	164709.90625000	0.33	0.5472
168	 581.000	67198.71093750	0.24	0.5417
169	 581.000	70442.53906250	0.20	0.5363
170	 581.000	77857.14062500	0.26	0.5309
171	 581.000	85924.13281250	0.23	0.5256
172	 581.000	76752.07812500	0.27	0.5203
173	  -3.000	302245.15625000	0.55	0.5151
174	 571.000	845917.87890625	2.04	0.5100
175	 581.000	79921.61718750	0.26	0.5049
176	   0.000	67848.39062500	0.22	0.4998
177	   0.000	73606.73437500	0.23	0.4948
178	 581.000	68528.21093750	0.29	0.4899
179	 581.000	80794.82812500	0.22	0.4850
180	  -1.000	156840.25781250	0.47	0.4801
181	   0.000	75801.14062500	0.25	0.4753
182	 580.000	150983.08593750	0.32	0.4706
183	 581.000	77776.19531250	0.26	0.4659
184	 580.000	158113.13281250	0.31	0.4612
185	 581.000	81730.70312500	0.28	0.4566
186	  59.000	78261.21093750	0.24	0.4520
187	 581.000	84761.67187500	0.23	0.4475
188	 581.000	88409.18750000	0.25	0.4430
189	  59.000	85087.13281250	0.23	0.4386
190	 581.000	75985.67187500	0.45	0.4342
191	   0.000	84358.14062500	0.34	0.4299
192	 581.000	72068.19531250	0.27	0.4256
193	 579.000	249197.34375000	0.47	0.4213
194	 581.000	89282.75781250	0.26	0.4171
195	 577.000	412693.70312500	1.69	0.4129
196	 581.000	94160.31250000	0.27	0.4088
197	 128.000	512163.03906250	0.65	0.4047
198	 581.000	93247.00000000	0.35	0.4007
199	 580.000	165139.21875000	0.28	0.3967
200	 581.000	90835.18750000	0.40	0.3927
201	 581.000	90451.35937500	0.25	0.3888
202	 580.000	174580.57812500	0.22	0.3849
203	 581.000	93690.45312500	0.17	0.3810
204	 581.000	86805.43750000	0.19	0.3772
205	 581.000	94641.60937500	0.20	0.3735
206	 581.000	96954.40625000	0.27	0.3697
207	   0.000	94433.60156250	0.26	0.3660
208	 580.000	182596.64843750	0.44	0.3624
209	 581.000	88571.57812500	0.21	0.3587
210	 581.000	106945.99218750	0.28	0.3552
211	 581.000	102161.46875000	0.26	0.3516
212	   0.000	98068.90625000	0.21	0.3481
213	  -1.000	194714.48437500	0.31	0.3446
214	 581.000	88681.21875000	0.31	0.3412
215	   0.000	101636.18750000	0.29	0.3378
216	 581.000	100439.25000000	0.30	0.3344
217	 581.000	108099.35937500	0.37	0.3310
218	 580.000	211600.22656250	0.45	0.3277
219	 581.000	100083.14843750	0.33	0.3244
220	 581.000	103854.51562500	0.31	0.3212
221	   0.000	97043.80468750	0.23	0.3180
222	 581.000	106715.07812500	0.36	0.3148
223	 579.000	309094.49218750	0.44	0.3117
224	  -1.000	212400.95312500	0.48	0.3085
225	 581.000	109472.48437500	0.26	0.3055
226	 581.000	112321.53906250	0.39	0.3024
227	 581.000	115653.85937500	0.24	0.2994
228	   0.000	100846.78125000	0.41	0.2964
229	 581.000	96632.63281250	0.24	0.2934
230	  59.000	119808.91406250	0.40	0.2905
231	 581.000	119435.77343750	0.34	0.2876
232	 581.000	121943.92968750	0.45	0.2847
233	 581.000	115620.81250000	0.25	0.2819
234	 578.000	460617.65625000	0.44	0.2790
235	 581.000	129419.45312500	0.27	0.2763
236	 581.000	115296.72656250	0.29	0.2735
237	 581.000	113979.74218750	0.27	0.2708
238	 581.000	136857.29687500	0.29	0.2680
239	   0.000	123556.58593750	0.26	0.2654
240	 581.000	118369.00000000	0.34	0.2627
241	 581.000	118651.50000000	0.24	0.2601
242	 580.000	263275.97656250	0.33	0.2575
243	 581.000	125756.03125000	0.26	0.2549
244	 581.000	123580.53125000	0.23	0.2524
245	   0.000	131105.18750000	0.29	0.2498
246	 581.000	127050.19531250	0.22	0.2473
247	 581.000	132082.20312500	0.35	0.2449
248	 581.000	142243.93750000	0.31	0.2424
249	 581.000	137573.28125000	0.34	0.2400
250	 581.000	140168.59375000	0.28	0.2376
251	 581.000	125673.43750000	0.39	0.2352
252	 581.000	122587.39062500	0.30	0.2329
253	 581.000	147161.17187500	0.30	0.2305
254	 581.000	137105.89062500	0.25	0.2282
255	 581.000	136407.46875000	0.25	0.2259
256	   0.000	147560.46875000	0.34	0.2237
257	 581.000	155764.73437500	0.22	0.2215
258	 581.000	150815.65625000	0.30	0.2192
259	 581.000	151365.71875000	0.37	0.2170
260	 580.000	271630.72656250	0.46	0.2149
261	 581.000	152937.21875000	0.35	0.2127
262	 581.000	160153.79687500	0.31	0.2106
263	 580.000	277115.34375000	0.40	0.2085
264	 581.000	152972.75000000	0.34	0.2064
265	 581.000	153572.95312500	0.30	0.2043
