 0	   0.000	0.00000000	12.18	1.0000
 1	   0.000	0.00000000	3.88	1.0000
 2	   0.000	0.00000000	5.17	1.0000
 3	   0.000	0.00000000	11.49	1.0000
 4	 -10.000	0.00000000	1.55	1.0000
 5	   0.000	0.00000000	0.05	1.0000
 6	 378.000	0.00000000	4.51	1.0000
 7	  79.000	0.00000000	0.03	1.0000
 8	  -3.000	0.00000000	0.05	1.0000
 9	  -3.000	0.00000000	9.94	1.0000
10	   0.000	0.00000000	0.04	1.0000
11	  -1.000	0.00000000	5.39	1.0000
12	   0.000	0.00000000	0.04	1.0000
13	   0.000	0.00000000	0.04	1.0000
14	  -3.000	0.00000000	5.65	1.0000
15	  79.000	0.00000000	0.07	1.0000
16	 383.000	0.00000000	0.09	1.0000
17	  -5.000	0.00000000	4.31	1.0000
18	   0.000	0.00000000	0.03	1.0000
19	 383.000	0.00000000	0.08	1.0000
20	   0.000	0.00000000	0.05	1.0000
21	   0.000	0.00000000	0.06	1.0000
22	 378.000	0.00000000	9.45	1.0000
23	 382.000	0.00000000	1.59	1.0000
24	   0.000	0.00000000	0.05	1.0000
25	   0.000	0.00000000	0.05	1.0000
26	  -4.000	0.00000000	1.52	1.0000
27	   0.000	0.00000000	0.05	1.0000
28	  75.000	0.00000000	0.07	1.0000
29	   0.000	0.00000000	1.11	1.0000
30	  -4.000	0.00000000	0.84	1.0000
31	 383.000	0.00000000	0.07	1.0000
32	  -1.000	0.00000000	0.09	1.0000
33	  79.000	0.00000000	0.06	1.0000
34	  -5.000	0.00000000	14.08	1.0000
35	  11.000	0.00000000	0.07	1.0000
36	  -4.000	0.00000000	9.85	1.0000
37	 383.000	0.00000000	0.13	1.0000
38	  78.000	0.00000000	0.12	1.0000
39	   0.000	0.00000000	0.07	1.0000
40	  11.000	0.00000000	0.06	1.0000
41	  -2.000	0.00000000	0.68	1.0000
42	   0.000	0.00000000	0.69	1.0000
43	   0.000	0.00000000	0.07	1.0000
44	   0.000	0.00000000	0.05	1.0000
45	  -2.000	0.00000000	0.09	1.0000
46	   0.000	0.00000000	0.06	1.0000
47	  -1.000	0.00000000	0.07	1.0000
48	  -4.000	0.00000000	12.59	1.0000
49	  -5.000	0.00000000	23.91	1.0000
50	 383.000	0.00000000	0.09	1.0000
51	   0.000	0.00000000	0.09	1.0000
52	  79.000	0.00000000	0.10	1.0000
53	 123.000	0.00000000	0.08	1.0000
54	  11.000	0.00000000	0.03	1.0000
55	   0.000	0.00000000	0.06	1.0000
56	 382.000	0.00000000	0.08	1.0000
57	   0.000	0.00000000	0.08	1.0000
58	   0.000	0.00000000	0.12	1.0000
59	  -3.000	0.00000000	0.12	1.0000
60	  11.000	0.00000000	0.09	1.0000
61	 383.000	0.00000000	0.10	1.0000
62	 383.000	0.00000000	0.09	1.0000
63	  -1.000	0.00000000	0.08	1.0000
64	   0.000	0.00000000	0.08	1.0000
65	  -4.000	0.00000000	1.39	1.0000
66	  -4.000	0.00000000	4.51	1.0000
67	 382.000	0.00000000	9.27	1.0000
68	   0.000	0.00000000	0.17	1.0000
69	   0.000	0.00000000	0.09	1.0000
70	   0.000	0.00000000	0.05	1.0000
71	 107.000	0.00000000	0.12	1.0000
