 0	  -2.000	0.00000000	0.02	1.0000
 1	  -2.000	0.00000000	1.41	1.0000
 2	   0.000	0.00000000	0.02	1.0000
 3	 133.000	0.00000000	0.04	1.0000
 4	 903.000	0.00000000	0.41	1.0000
 5	 903.000	0.00000000	0.02	1.0000
 6	 903.000	0.00000000	0.02	1.0000
 7	  -1.000	0.00000000	0.04	1.0000
 8	 893.000	0.00000000	1.58	1.0000
 9	   0.000	0.00000000	0.04	1.0000
10	 903.000	0.00000000	0.51	1.0000
11	   0.000	0.00000000	0.45	1.0000
12	  -3.000	0.00000000	0.46	1.0000
13	  -1.000	0.00000000	1.08	1.0000
14	   0.000	0.00000000	0.03	1.0000
15	 903.000	0.00000000	0.02	1.0000
16	   0.000	0.00000000	0.02	1.0000
17	  -1.000	0.00000000	0.05	1.0000
18	 900.000	0.00000000	1.45	1.0000
19	  -3.000	0.00000000	0.04	1.0000
20	   0.000	0.00000000	0.55	1.0000
21	 903.000	0.00000000	3.00	1.0000
22	   0.000	0.00000000	0.03	1.0000
23	 903.000	0.00000000	2.18	1.0000
24	   0.000	0.00000000	0.07	1.0000
25	  -5.000	0.00000000	0.44	1.0000
26	   0.000	0.00000000	0.07	1.0000
27	  -2.000	0.00000000	0.05	1.0000
28	  -8.000	0.00000000	2.21	1.0000
29	 133.000	0.00000000	0.02	1.0000
30	   0.000	0.00000000	0.03	1.0000
31	  -2.000	0.00000000	0.03	1.0000
32	   0.000	0.00000000	0.03	1.0000
33	   0.000	0.00000000	0.03	1.0000
34	   0.000	0.00000000	0.03	1.0000
35	  -6.000	0.00000000	0.42	1.0000
36	  -3.000	0.00000000	0.65	1.0000
37	  -3.000	0.00000000	3.13	1.0000
38	 901.000	0.00000000	0.03	1.0000
39	 903.000	0.00000000	0.04	1.0000
40	   0.000	0.00000000	0.07	1.0000
41	  -1.000	0.00000000	0.07	1.0000
42	 903.000	0.00000000	0.13	1.0000
43	  -1.000	0.00000000	0.11	1.0000
44	 133.000	0.00000000	0.04	1.0000
45	  -2.000	0.00000000	0.53	1.0000
46	   0.000	0.00000000	0.03	1.0000
47	   0.000	0.00000000	0.03	1.0000
48	  -8.000	0.00000000	1.37	1.0000
49	   0.000	0.00000000	0.06	1.0000
50	   0.000	0.00000000	0.09	1.0000
51	   0.000	0.00000000	0.06	1.0000
52	 903.000	0.00000000	0.07	1.0000
53	 901.000	0.00000000	3.00	1.0000
54	   0.000	0.00000000	0.04	1.0000
55	 903.000	0.00000000	0.06	1.0000
56	 898.000	0.00000000	0.71	1.0000
57	 133.000	0.00000000	0.03	1.0000
58	 903.000	0.00000000	0.03	1.0000
59	 899.000	0.00000000	0.05	1.0000
60	   0.000	0.00000000	0.07	1.0000
61	   0.000	0.00000000	0.08	1.0000
62	   0.000	0.00000000	0.09	1.0000
63	 133.000	0.00000000	0.05	1.0000
64	   0.000	0.00000000	0.04	1.0000
65	 900.000	0.00000000	2.88	1.0000
